ylogistic,xdpend,ydpend,xlorenz,ylorenz,zlorenz
8.434695011769449691e-01,1.343879773581474757e-01,-5.193006750857250831e-01,1.166064758476950836e+01,1.467877431319177717e+01,2.739664743575580985e+01
5.017090666927902509e-01,1.475948275567841861e-01,-5.021730304612697093e-01,1.196246025761173470e+01,1.460234138627004441e+01,2.837761899106916630e+01
9.499889005459504210e-01,1.599462679250256703e-01,-4.850014920895152626e-01,1.222644837047756639e+01,1.441114545067549990e+01,2.936758717759069626e+01
1.805379596646976281e-01,1.715059957307829008e-01,-4.678937971960909215e-01,1.244491807849735920e+01,1.409982665597934570e+01,3.034632488568561826e+01
5.621872181822613612e-01,1.823412675424491980e-01,-4.509390305337407923e-01,1.261040893624555714e+01,1.366683017954058066e+01,3.129170027753114525e+01
9.353044496000568753e-01,1.925211722350820276e-01,-4.342087968016400956e-01,1.271605106057505985e+01,1.311506501179296791e+01,3.218059380539168046e+01
2.299381374018878432e-01,2.021150778830640704e-01,-4.177585500303118704e-01,1.275595245569684977e+01,1.245230791874619491e+01,3.299005573212909326e+01
6.728530434061458232e-01,2.111912625687702438e-01,-4.016290646298962264e-01,1.272558800200178375e+01,1.169125570285557103e+01,3.369862142350545042e+01
8.364629364638855868e-01,2.198157403318742320e-01,-3.858480228270377843e-01,1.262215477208716230e+01,1.084916006167790137e+01,3.428766022314649575e+01
5.198122310671772217e-01,2.280512895954924513e-01,-3.704316818198383210e-01,1.244485530104623550e+01,9.947030256152611827e+00,3.474260609945162770e+01
9.485084069005348395e-01,2.359566879409727702e-01,-3.553865819728708186e-01,1.219507279655687348e+01,9.008452380994812714e+00,3.505391431690873105e+01
1.855927939702682050e-01,2.435861485440332097e-01,-3.407112511843218283e-01,1.187641075500066812e+01,8.058137871231098259e+00,3.521761374778225218e+01
5.743628134269955776e-01,2.509889485036776446e-01,-3.263978642876581571e-01,1.149458346662371078e+01,7.120363037122769079e+00,3.523537754192057037e+01
9.289866535210429266e-01,2.582092324916714365e-01,-3.124338185880436436e-01,1.105716142367361599e+01,6.217482896070134046e+00,3.511410609530624782e+01
2.506877141831033162e-01,2.652859708263498040e-01,-2.988031934953965796e-01,1.057319357091326850e+01,5.368689872300016930e+00,3.486509000605219910e+01
7.138048597348651825e-01,2.722530478372666707e-01,-2.854880692017202626e-01,1.005274320105194263e+01,4.589143718419696150e+00,3.450288002801108433e+01
7.762924314242675150e-01,2.791394548733922565e-01,-2.724696872897598987e-01,9.506383252788717542e+00,3.889534451347050670e+00,3.404402305080396474e+01
6.599174708831324621e-01,2.859695621686018097e-01,-2.597294434557067544e-01,8.944698372644550588e+00,3.276071111737262065e+00,3.350582300773332634e+01
8.528203295241013615e-01,2.927634454028117394e-01,-2.472497107110434023e-01,8.377835646553821292e+00,2.750831139646477297e+00,3.290525738753532181e+01
4.769676972831171646e-01,2.995372444867273054e-01,-2.350144962706487151e-01,7.815135195863087247e+00,2.312368426281863787e+00,3.225813428480356038e+01
9.479841495199199386e-01,3.063035354300870372e-01,-2.230099410763268231e-01,7.264858518904964590e+00,1.956465790840249408e+00,3.157852456216823001e+01
1.873787667598732498e-01,3.130716992450731651e-01,-2.112246731184364013e-01,6.734019246098492673e+00,1.676926386426061732e+00,3.087845978377052347e+01
5.786182652042045627e-01,3.198482750463744195e-01,-1.996500314778640595e-01,6.228309960131249490e+00,1.466321086731489087e+00,3.016785580694219959e+01
9.265128398298690948e-01,3.266372880828060099e-01,-1.882801759040991785e-01,5.752111072791273649e+00,1.316637096719109667e+00,2.945460611486345215e+01
2.587298303489896090e-01,3.334405460926957998e-01,-1.771120992184366527e-01,5.308563675184057473e+00,1.219800166353358861e+00,2.874478619800890300e+01
7.287970798989761301e-01,3.402579001195720210e-01,-1.661455594254118429e-01,4.899687324300987967e+00,1.168064715124540021e+00,2.804291661864887431e+01
7.510772056728657331e-01,3.470874682305627457e-01,-1.553829472930684796e-01,4.526525063383343372e+00,1.154281287849337145e+00,2.735224355121609818e+01
7.104488998077208572e-01,3.539258220598318627e-01,-1.448291043167113101e-01,4.189300685829942417e+00,1.172059332974728862e+00,2.667500804750160981e+01
7.817027901649354904e-01,3.607681377135411593e-01,-1.344911042307028737e-01,3.887576550544420861e+00,1.215846636598188146e+00,2.601268667254938549e+01
6.484454444505032278e-01,3.676083134715351086e-01,-1.243780098871835466e-01,3.620403559149797612e+00,1.280946497136020490e+00,2.536619528772746790e+01
8.662630100831917312e-01,3.744390570697047615e-01,-1.145006147075648267e-01,3.386457852948419944e+00,1.363491391708830269e+00,2.473605429197689176e+01
4.402353482902391923e-01,3.812519460915965719e-01,-1.048711771984898317e-01,3.184161206824461132e+00,1.460388623537063335e+00,2.412251778531866719e+01
9.364271083428415965e-01,3.880374648728640574e-01,-9.550315425543452752e-02,3.011783948495721397e+00,1.569250021783093585e+00,2.352567136400376313e+01
2.262192405933212691e-01,3.947850214110328326e-01,-8.641093771981712968e-02,2.867530555824458816e+00,1.688314633227144812e+00,2.294550412899361191e+01
6.651675639590687306e-01,4.014829475614362098e-01,-7.760959660885467792e-02,2.749608963564727393e+00,1.816370700438866947e+00,2.238196047185959614e+01
8.463347681001422984e-01,4.081184870657426078e-01,-6.911462766605717956e-02,2.656285137252141215e+00,1.952681111876836351e+00,2.183497667766593153e+01
4.941984679390784563e-01,4.146777721979070797e-01,-6.094171050006542273e-02,2.585924734714610818e+00,2.096914898977356057e+00,2.130450662782529392e+01
9.498721004578351002e-01,4.211457960033000991e-01,-5.310647044743761064e-02,2.537023751140885519e+00,2.249086169209825847e+00,2.079054007709976304e+01
1.809373542726909756e-01,4.275063816489910740e-01,-4.562424331112503034e-02,2.508229992947779596e+00,2.409501018090689950e+00,2.029311622353998956e+01
5.631563067856608651e-01,4.337421537798062943e-01,-3.850983984360074192e-02,2.498357095462070632e+00,2.578712378312579379e+00,1.981233464107431175e+01
9.348428674701427799e-01,4.398345186526206319e-01,-3.177730703127978895e-02,2.506392623747121462e+00,2.757482372976863605e+00,1.934836511987199259e+01
2.314643863193066031e-01,4.457636577407745326e-01,-2.543968068936877311e-02,2.531501598670095721e+00,2.946751487716156248e+00,1.890145755692242702e+01
6.759767719035068012e-01,4.515085431296435026e-01,-1.950872655264069416e-02,2.573026587574701818e+00,3.147613720241180690e+00,1.847195274489967431e+01
8.323222678516002393e-01,4.570469854709852675e-01,-1.399466709491104140e-02,2.630485300841349794e+00,3.361296772189181770e+00,1.806029470308915563e+01
5.303352591018831719e-01,4.623557233475991679e-01,-8.905892289984868038e-03,2.703566447976132991e+00,3.589146291249478704e+00,1.766704506086785997e+01
9.465031338098420788e-01,4.674105697545760107e-01,-4.248656457563408130e-03,2.792124432303467518e+00,3.832613131155853115e+00,1.729289992399351661e+01
1.924128156923629596e-01,4.721866254407393604e-01,-2.676498569294651501e-05,2.896173302188706167e+00,4.093242557057655162e+00,1.693870961065128355e+01
5.904824713888588983e-01,4.766585758543436246e-01,3.758737425756312860e-03,3.015880227675601155e+00,4.372664270620961524e+00,1.660550162346654446e+01
9.188891050111843706e-01,4.808010808654646917e-01,7.109861893478195381e-03,3.151558631970137192e+00,4.672582051495441924e+00,1.629450721232898402e+01
2.832212872711299956e-01,4.845892630971688209e-01,1.003193176708979187e-02,3.303660973922667665e+00,4.994761699344975270e+00,1.600719186795596016e+01
7.714265608889333548e-01,4.879992937458783597e-01,1.253377060240032717e-02,3.472771046464898426e+00,5.341015804287288837e+00,1.574529005383927149e+01
6.700449637672233338e-01,4.910090612164205726e-01,1.462778935164300333e-02,3.659595522247137467e+00,5.713183665082939733e+00,1.551084441854178131e+01
8.401218991301340200e-01,4.935988938382357416e-01,1.632993931692614670e-02,3.864954336530717516e+00,6.113104406857633677e+00,1.530624961148440200e+01
5.104049561820215297e-01,4.957522924485439630e-01,1.765950221076751508e-02,4.089769343563409265e+00,6.542581018898375511e+00,1.513430062821560718e+01
9.495886001700307721e-01,4.974566144057682715e-01,1.863870126292284032e-02,4.335050511096905979e+00,7.003332637451659792e+00,1.499824530324980110e+01
1.819063442691783716e-01,4.987036432060436564e-01,1.929213536562429665e-02,4.601878723732381715e+00,7.496931944510178525e+00,1.490184010830579275e+01
5.655024194984457075e-01,4.994899794216133282e-01,1.964606168690300955e-02,4.891384045810161396e+00,8.024724058321400122e+00,1.484940774870438673e+01
9.336958455514284827e-01,4.998172022884226351e-01,1.972757468514524035e-02,5.204718047061285269e+00,8.587722789047607108e+00,1.484589411635546341e+01
2.352500714954396388e-01,4.996917751974094268e-01,1.956374658481191756e-02,5.543018521259917009e+00,9.186479684012729408e+00,1.489692087810541921e+01
6.836484063559546964e-01,4.991246986281897002e-01,1.918080291744530055e-02,5.907364637535198248e+00,9.820920989754560182e+00,1.500882826862295261e+01
8.218383988030889542e-01,4.981309448412845065e-01,1.860340126529623495e-02,6.298720272757134531e+00,1.049014766471785087e+01,1.518870043232781164e+01
5.563961712122826864e-01,4.967287326581767415e-01,1.785406577928130151e-02,6.717863011953205898e+00,1.119219411114328722e+01,1.544436284939737192e+01
9.379139931158605448e-01,4.949387136303037837e-01,1.695280698587042084e-02,7.165296121872214208e+00,1.192374267408724364e+01,1.578433796062244454e+01
2.212790716066237451e-01,4.927831415686513283e-01,1.591693216258205368e-02,7.641140777093717418e+00,1.267979360571490766e+01,1.621774113862104016e+01
6.547956474870307852e-01,4.902850874125259106e-01,1.476103003529849814e-02,8.145006059955836264e+00,1.345329465597732366e+01,1.675409486211162147e+01
8.589455685724692868e-01,4.874677450149458857e-01,1.349709929288447734e-02,8.675834919557985359e+00,1.423474136439544324e+01,1.740303481713217337e+01
4.604006994483096360e-01,4.843538551497712508e-01,1.213478368547433670e-02,9.231725564041731502e+00,1.501176915650013832e+01,1.817387854056024210e+01
9.440412025041041710e-01,4.809652572705823692e-01,1.068167480082392665e-02,9.809729923287571651e+00,1.576877203166002772e+01,1.907502653071905740e+01
2.007441598190947696e-01,4.773225659365428197e-01,9.143649382677502754e-03,1.040563413412481708e+01,1.648660010440495682e+01,2.011316952166953698e+01
6.096945800469578680e-01,4.734449597767104168e-01,7.525214120665864141e-03,1.101373073115283141e+01,1.714240882771462182e+01,2.129228657854723039e+01
9.042749766116219279e-01,4.693500658422311567e-01,5.829838039622752509e-03,1.162659854080900956e+01,1.770975423389368331e+01,2.261244004461523716e+01
3.289346244855556600e-01,4.650539208708098782e-01,4.060259772975140583e-03,1.223491411011747765e+01,1.815904665871272172e+01,2.406840829596409392e+01
8.387992217403881234e-01,4.605709916587977237e-01,2.218762602366891167e-03,1.282732736497700188e+01,1.845848306027489372e+01,2.564824760862039099e+01
5.138173319228077629e-01,4.559142387611417324e-01,3.074144431042920224e-04,1.339044293450679035e+01,1.857556520772808284e+01,2.733193889364877194e+01
9.492745090864328494e-01,4.510952103341677732e-01,-1.671727087617910779e-03,1.390895516182891889e+01,1.847926589686439769e+01,2.909034654225808580e+01
1.829791788435501110e-01,4.461241556720465518e-01,-3.716442499150031560e-03,1.436598623533246766e+01,1.814281742622452498e+01,3.088477980780607624e+01
5.680916360225027884e-01,4.410101501347241104e-01,-5.824208339397070333e-03,1.474366935442167303e+01,1.754696218185320689e+01,3.266747738448480476e+01
9.323814105943601938e-01,4.357612261362721062e-01,-7.992081431649073961e-03,1.502399863716482642e+01,1.668333512727382484e+01,3.438330184847844606e+01
2.395759999352389535e-01,4.303845054762210909e-01,-1.021660647927294732e-02,1.518993228617572555e+01,1.555747459327956683e+01,3.597280323033478311e+01
6.922814927230234172e-01,4.248863305222545517e-01,-1.249374369218059395e-02,1.522668651688610986e+01,1.419083643534888672e+01,3.737657842433991107e+01
8.095057447135823869e-01,4.192723924389157864e-01,-1.481881376254357875e-02,1.512310150873238790e+01,1.262118586831117995e+01,3.854053925589739293e+01
5.859835371593048459e-01,4.135478554674099638e-01,-1.718645792060560437e-02,1.487290994469026728e+01,1.090091755839092080e+01,3.942137782441309923e+01
9.219059590827829442e-01,4.077174767878619654e-01,-1.959061125410310050e-02,1.447571070606033317e+01,9.093217144539226027e+00,3.999129332944040982e+01
2.735823744236609012e-01,4.017857219525697299e-01,-2.202448788472251284e-02,1.393746134990822227e+01,7.266460040808929932e+00,4.024103334406161281e+01
7.551932235478162614e-01,3.957568752763300224e-01,-2.448057719752716119e-02,1.327036121899829269e+01,5.487706149242876030e+00,4.018056504446975907e+01
7.025303908900422112e-01,3.896351470491177249e-01,-2.695065009933760025e-02,1.249209571202275093e+01,3.816424107834269996e+00,3.983718780337546406e+01
7.941294749105214379e-01,3.834247763666787656e-01,-2.942577548636901574e-02,1.162452855160390364e+01,2.299547036746380613e+00,3.925148135698680818e+01
6.212538375576714955e-01,3.771301290357101932e-01,-3.189634670931978944e-02,1.069203040011815098e+01,9.686199035575948635e-01,3.847195585104011428e+01
8.941305261346437216e-01,3.707557929485175707e-01,-3.435211804802005414e-02,9.719689350462095589e+00,-1.607309985581417688e-01,3.754947392304284648e+01
3.597122878015499015e-01,3.643066694368367608e-01,-3.678225179106575649e-02,8.731647315560071121e+00,-1.087302888495710107e+00,3.653240689976554734e+01
8.752135596632742987e-01,3.577880602705094670e-01,-3.917537636717859095e-02,7.749752295154492820e+00,-1.821449537626793624e+00,3.546314815427345479e+01
4.150161816502950796e-01,3.512057507385092370e-01,-4.151965600968990366e-02,6.792632111876364398e+00,-2.381610537627112834e+00,3.437618816565166924e+01
9.225554523510766103e-01,3.445660876504988424e-01,-4.380287263898079847e-02,5.875207846926016941e+00,-2.790905437104557407e+00,3.329760118511504885e+01
2.714981808158327126e-01,3.378760517312873191e-01,-4.601252057442210830e-02,5.008596518522959506e+00,-3.074241463260237062e+00,3.224558266626697645e+01
7.515902907921990783e-01,3.311433234267453507e-01,-4.813591448856171379e-02,4.200312720344639317e+00,-3.256143154241296411e+00,3.123161662565779295e+01
7.094688372005675259e-01,3.243763409519293539e-01,-5.016031099467573723e-02,3.454667132886045877e+00,-3.359319726899160141e+00,3.026190121515127274e+01
7.832666637190001113e-01,3.175843491542369446e-01,-5.207304398522590028e-02,2.773268446907525053e+00,-3.403867687488349780e+00,2.933876299524944642e+01
6.450879894569262474e-01,3.107774377161240942e-01,-5.386167353972695637e-02,2.155554833467937748e+00,-3.406956502339593573e+00,2.846189979761454936e+01
8.700080061983179736e-01,3.039665665945952000e-01,-5.551414791323516784e-02,1.599303699887184571e+00,-3.382843440729456752e+00,2.762938211445183967e+01
4.297574863267528134e-01,2.971635775930666079e-01,-5.701897747942931416e-02,1.101088985825520394e+00,-3.343087700766146586e+00,2.683840455315043272e+01
9.312507592368819420e-01,2.903811893891103391e-01,-5.836541920154759283e-02,6.566713171663536297e-01,-3.296866624233373955e+00,2.608581393325828657e+01
2.432865740989289260e-01,2.836329746572954780e-01,-5.954366941776523259e-02,2.613175230263808380e-01,-3.251328047133552612e+00,2.536845569817171864e+01
6.995732244561140289e-01,2.769333171522116444e-01,-6.054506211750328853e-02,-8.994703398961251262e-02,-3.211938080275337448e+00,2.468338269478324776e+01
7.986480067047202480e-01,2.702973476775535899e-01,-6.136226944357824065e-02,-4.021461386181850450e-01,-3.182801898367412896e+00,2.402796592135016951e+01
6.110755987469299599e-01,2.637408572375375404e-01,-6.198949995791263462e-02,-6.802117145931079190e-01,-3.166947261055627294e+00,2.339993958516190986e+01
9.031164031794417513e-01,2.572801870682752678e-01,-6.242269004598638427e-02,-9.288852692393598787e-01,-3.166567938265159921e+00,2.279740514269032658e+01
3.324892288531450801e-01,2.509320952211330225e-01,-6.265968309851419060e-02,-1.152653536141939883e+00,-3.183228396130262539e+00,2.221881213065377736e+01
8.433725378891866464e-01,2.447136005481810317e-01,-6.270039063994137241e-02,-1.355711022140772215e+00,-3.218033178575987918e+00,2.166292800580071187e+01
5.019621408494484571e-01,2.386418054005614298e-01,-6.254692940073179608e-02,-1.541943237784293874e+00,-3.271765230296583837e+00,2.112880494638410767e+01
9.499853700124902822e-01,2.327336996268969116e-01,-6.220372835743248618e-02,-1.714925437035522915e+00,-3.344997505477817157e+00,2.061574848118878123e+01
